Start(South Africa Standard Time),Stop(South Africa Standard Time),Trend_Period,Vrms_L1N_avg,Irms_L1_avg,Vthd_L1N_avg,Ithd_L1_avg,Frequency_avg,PowerP_L1_avg,PowerS_L1_avg,PowerN_L1_avg,PowerPfund_L1_avg,PowerSfund_L1_avg,PowerQfund_L1_avg,PfFwdRev_L1_avg,dPfFwdRev_L1_avg,ActiveEnergy_L1_avg,ApparentEnergy_L1_avg,NonActiveEnergy_L1_avg,Vrms_Fundamental_L1N_avg,Irms_Fundamental_L1_avg
2021-10-05 13:02:29.000,2021-10-05 13:02:30.000,1,229.917,0.015802,2.62625,1.#QNAN,49.891,-0.295737,3.63314,3.62109,-0.296588,0.713961,0.649442,1.#QNAN,1.#QNAN,-8.21491e-005,0.00100921,0.00100586,229.842,0.00405232
2021-10-05 13:02:30.000,2021-10-05 13:02:31.000,1,229.907,0.0196039,2.64176,1.#QNAN,49.8906,-0.19201,4.50708,4.50298,-0.193391,0.347509,0.288725,1.#QNAN,1.#QNAN,-5.3336e-005,0.00125197,0.00125083,229.83,0.00280059
2021-10-05 13:02:31.000,2021-10-05 13:02:32.000,1,229.888,0.0201044,2.64688,1.#QNAN,49.8913,-0.0608571,4.62176,4.62135,-0.0627834,0.733283,0.730591,1.#QNAN,1.#QNAN,-1.69048e-005,0.00128382,0.00128371,229.814,0.00397544
2021-10-05 13:02:32.000,2021-10-05 13:02:33.000,1,229.927,0.0200888,2.63933,1.#QNAN,49.8904,-0.00410404,4.61895,4.61895,-0.00603158,0.635141,0.635113,1.#QNAN,1.#QNAN,-1.14001e-006,0.00128304,0.00128304,229.852,0.00379748
2021-10-05 13:02:33.000,2021-10-05 13:02:34.000,1,229.868,0.0190106,2.62801,1.#QNAN,49.8899,0.0025755,4.36993,4.36993,-9.99331e-005,0.657686,0.657686,1.#QNAN,1.#QNAN,7.15416e-007,0.00121387,0.00121387,229.794,0.004327
2021-10-05 13:02:34.000,2021-10-05 13:02:35.000,1,229.858,0.0221927,2.63778,1.#QNAN,49.8881,0.0228278,5.10117,5.10112,0.0193309,0.681356,0.681082,1.#QNAN,1.#QNAN,6.34105e-006,0.00141699,0.00141698,229.781,0.00416339
2021-10-05 13:02:35.000,2021-10-05 13:02:36.000,1,229.871,0.0204713,2.63877,1.#QNAN,49.8862,-0.055527,4.70577,4.70545,-0.0588606,0.53577,0.532526,1.#QNAN,1.#QNAN,-1.54242e-005,0.00130716,0.00130707,229.796,0.00353227
2021-10-05 13:02:36.000,2021-10-05 13:02:37.000,1,229.837,0.0195511,2.62489,1.#QNAN,49.8844,-0.0628697,4.49356,4.49312,-0.0649172,0.438637,0.433807,1.#QNAN,1.#QNAN,-1.74638e-005,0.00124821,0.00124809,229.763,0.00301467
2021-10-05 13:02:37.000,2021-10-05 13:02:38.000,1,229.769,0.0364251,2.62138,1.#QNAN,49.8825,-0.0377678,8.36938,8.3693,-0.0397101,0.759978,0.758939,1.#QNAN,1.#QNAN,-1.04911e-005,0.00232483,0.0023248,229.696,0.00525094
2021-10-05 13:02:38.000,2021-10-05 13:02:39.000,1,229.732,0.0947234,2.62362,1.#QNAN,49.8818,-0.225509,21.7609,21.7598,-0.227124,0.673975,0.634552,1.#QNAN,1.#QNAN,-6.26414e-005,0.00604471,0.00604438,229.655,0.00777573
2021-10-05 13:02:39.000,2021-10-05 13:02:40.000,1,229.7,0.0208441,2.61693,1.#QNAN,49.8794,-0.260553,4.78788,4.78079,-0.262384,0.572744,0.509108,1.#QNAN,1.#QNAN,-7.23758e-005,0.00132997,0.001328,229.625,0.00374956
2021-10-05 13:02:40.000,2021-10-05 13:02:41.000,1,229.688,0.0185849,2.63309,1.#QNAN,49.8783,-0.224109,4.26871,4.26282,-0.224892,0.707313,0.670608,1.#QNAN,1.#QNAN,-6.22526e-005,0.00118575,0.00118412,229.615,0.0038338
2021-10-05 13:02:41.000,2021-10-05 13:02:42.000,1,229.719,0.0200827,2.62063,1.#QNAN,49.8789,-0.275698,4.61336,4.60512,-0.277766,0.636947,0.573191,1.#QNAN,1.#QNAN,-7.65827e-005,0.00128149,0.0012792,229.64,0.00421657
2021-10-05 13:02:42.000,2021-10-05 13:02:43.000,1,229.671,0.0212849,2.62689,1.#QNAN,49.8787,-0.257236,4.88853,4.88176,-0.258603,0.555192,0.491287,1.#QNAN,1.#QNAN,-7.14545e-005,0.00135793,0.00135604,229.593,0.00350721
2021-10-05 13:02:43.000,2021-10-05 13:02:44.000,1,229.653,0.0201787,2.62478,1.#QNAN,49.8801,-0.301895,4.63411,4.62427,-0.304204,0.800707,0.74067,1.#QNAN,1.#QNAN,-8.38597e-005,0.00128725,0.00128452,229.579,0.00431175
2021-10-05 13:02:44.000,2021-10-05 13:02:45.000,1,229.605,0.0152392,2.62066,1.#QNAN,49.8807,-0.0547506,3.49901,3.49858,-0.0553847,0.630844,0.628408,1.#QNAN,1.#QNAN,-1.52085e-005,0.000971947,0.000971828,229.531,0.00391324
2021-10-05 13:02:45.000,2021-10-05 13:02:46.000,1,229.646,0.0175372,2.6199,1.#QNAN,49.8795,0.0197643,4.02734,4.02729,0.0160995,0.422758,0.422452,1.#QNAN,1.#QNAN,5.49009e-006,0.00111871,0.00111869,229.565,0.00286689
2021-10-05 13:02:46.000,2021-10-05 13:02:47.000,1,229.667,0.0218188,2.63114,1.#QNAN,49.8802,0.135209,5.01107,5.00925,0.132796,0.660205,0.646712,1.#QNAN,1.#QNAN,3.75581e-005,0.00139197,0.00139146,229.59,0.00385708
2021-10-05 13:02:47.000,2021-10-05 13:02:48.000,1,229.7,0.0212667,2.61896,1.#QNAN,49.8817,-0.108179,4.88495,4.88375,-0.110326,0.751278,0.743133,1.#QNAN,1.#QNAN,-3.00496e-005,0.00135693,0.0013566,229.627,0.00453278
2021-10-05 13:02:48.000,2021-10-05 13:02:49.000,1,229.765,0.0145915,2.60903,1.#QNAN,49.8817,0.118223,3.35263,3.35054,0.118033,0.59283,0.580961,1.#QNAN,1.#QNAN,3.28398e-005,0.000931286,0.000930706,229.693,0.00366471
2021-10-05 13:02:49.000,2021-10-05 13:02:50.000,1,229.731,0.0231132,2.60749,1.#QNAN,49.8813,-0.114224,5.30981,5.30858,-0.115734,0.544157,0.531707,1.#QNAN,1.#QNAN,-3.1729e-005,0.00147495,0.00147461,229.655,0.00424208
2021-10-05 13:02:50.000,2021-10-05 13:02:51.000,1,229.786,0.0216535,2.6051,1.#QNAN,49.8808,0.00618839,4.97567,4.97567,0.00450978,0.5896,0.589582,1.#QNAN,1.#QNAN,1.719e-006,0.00138213,0.00138213,229.711,0.00380068
2021-10-05 13:02:51.000,2021-10-05 13:02:52.000,1,229.783,0.0200828,2.61105,1.#QNAN,49.8805,-0.0207975,4.61469,4.61464,-0.0217018,0.593161,0.592764,1.#QNAN,1.#QNAN,-5.77707e-006,0.00128186,0.00128184,229.71,0.0037224
2021-10-05 13:02:52.000,2021-10-05 13:02:53.000,1,229.805,0.0216396,2.61071,1.#QNAN,49.8825,0.0402611,4.97289,4.97272,0.0379468,0.718483,0.71748,1.#QNAN,1.#QNAN,1.11836e-005,0.00138136,0.00138131,229.73,0.00471206
2021-10-05 13:02:53.000,2021-10-05 13:02:54.000,1,229.727,0.0207129,2.63165,1.#QNAN,49.884,0.00476616,4.7583,4.75829,0.00182461,0.502176,0.502173,1.#QNAN,1.#QNAN,1.32393e-006,0.00132175,0.00132175,229.653,0.00327273
2021-10-05 13:02:54.000,2021-10-05 13:02:55.000,1,229.729,0.0128189,2.64002,1.#QNAN,49.8834,-0.0380169,2.94486,2.94462,-0.040461,0.607696,0.606348,1.#QNAN,1.#QNAN,-1.05603e-005,0.000818018,0.00081795,229.649,0.00416058
2021-10-05 13:02:55.000,2021-10-05 13:02:56.000,1,229.733,0.0206606,2.64772,1.#QNAN,49.8823,0.0265285,4.74641,4.74634,0.0248618,0.584048,0.583519,1.#QNAN,1.#QNAN,7.36904e-006,0.00131845,0.00131843,229.654,0.00415467
2021-10-05 13:02:56.000,2021-10-05 13:02:57.000,1,229.692,0.0172168,2.64376,1.#QNAN,49.8801,0.00857005,3.95455,3.95454,0.00768592,0.582143,0.582093,1.#QNAN,1.#QNAN,2.38057e-006,0.00109849,0.00109848,229.614,0.00350134
2021-10-05 13:02:57.000,2021-10-05 13:02:58.000,1,229.656,0.0233462,2.65023,1.#QNAN,49.8782,0.0296987,5.36159,5.36151,0.0278749,0.521026,0.52028,1.#QNAN,1.#QNAN,8.24963e-006,0.00148933,0.00148931,229.578,0.00321666
2021-10-05 13:02:58.000,2021-10-05 13:02:59.000,1,229.7,0.0139571,2.62577,1.#QNAN,49.8789,-0.0859434,3.20594,3.20479,-0.0867029,0.441053,0.432447,1.#QNAN,1.#QNAN,-1.90985e-005,0.000712432,0.000712176,229.626,0.0032277
2021-10-05 13:02:59.000,2021-10-05 13:03:00.000,1,229.688,0.0188581,2.62617,1.#QNAN,49.8803,0.0327841,4.33149,4.33136,0.030247,0.453628,0.452619,1.#QNAN,1.#QNAN,9.10669e-006,0.00120319,0.00120316,229.613,0.00343036
2021-10-05 13:03:00.000,2021-10-05 13:03:01.000,1,229.766,0.0149772,2.61519,1.#QNAN,49.8816,0.0439131,3.44125,3.44097,0.0438499,0.474113,0.472081,1.#QNAN,1.#QNAN,1.21981e-005,0.000955902,0.000955824,229.69,0.00318072
2021-10-05 13:03:01.000,2021-10-05 13:03:02.000,1,229.731,0.0180911,2.61054,1.#QNAN,49.8849,0.130235,4.15608,4.15404,0.128834,0.368854,0.345623,1.#QNAN,1.#QNAN,3.61764e-005,0.00115447,0.0011539,229.653,0.00294801
2021-10-05 13:03:02.000,2021-10-05 13:03:03.000,1,229.737,0.0155388,2.60482,1.#QNAN,49.8874,0.117523,3.56983,3.56789,0.118119,0.450992,0.435249,1.#QNAN,1.#QNAN,3.26454e-005,0.000991619,0.000991081,229.664,0.0028567
2021-10-05 13:03:03.000,2021-10-05 13:03:04.000,1,229.751,0.0198982,2.61448,1.#QNAN,49.8892,0.109445,4.57163,4.57032,0.10681,0.637574,0.628564,1.#QNAN,1.#QNAN,3.04014e-005,0.0012699,0.00126953,229.676,0.00384647
2021-10-05 13:03:04.000,2021-10-05 13:03:05.000,1,229.781,0.0232304,2.60793,1.#QNAN,49.8921,0.243357,5.33792,5.33237,0.242474,0.702655,0.659493,1.#QNAN,1.#QNAN,6.75992e-005,0.00148276,0.00148122,229.708,0.00399917
2021-10-05 13:03:05.000,2021-10-05 13:03:06.000,1,229.744,0.0154225,2.61825,1.#QNAN,49.8948,0.0690948,3.54322,3.54255,0.06804,0.51291,0.508377,1.#QNAN,1.#QNAN,1.9193e-005,0.000984228,0.000984041,229.667,0.00402485
2021-10-05 13:03:06.000,2021-10-05 13:03:07.000,1,229.774,0.0174093,2.63414,1.#QNAN,49.8962,0.0839758,4.0002,3.99932,0.0816032,0.463766,0.45653,1.#QNAN,1.#QNAN,2.33266e-005,0.00111117,0.00111092,229.695,0.00313388
2021-10-05 13:03:07.000,2021-10-05 13:03:08.000,1,229.8,0.0203643,2.62676,1.#QNAN,49.8968,0.141756,4.67972,4.67757,0.139798,0.526873,0.507988,1.#QNAN,1.#QNAN,3.93767e-005,0.00129992,0.00129933,229.723,0.00351671
2021-10-05 13:03:08.000,2021-10-05 13:03:09.000,1,229.787,0.0158098,2.62092,1.#QNAN,49.8981,0.0479057,3.63289,3.63257,0.0470863,0.488612,0.486338,1.#QNAN,1.#QNAN,1.33072e-005,0.00100914,0.00100905,229.717,0.00318253
2021-10-05 13:03:09.000,2021-10-05 13:03:10.000,1,229.757,0.0181993,2.64915,1.#QNAN,49.8994,0.0650935,4.1814,4.1809,0.063274,0.358508,0.35288,1.#QNAN,1.#QNAN,1.80815e-005,0.0011615,0.00116136,229.681,0.002503
2021-10-05 13:03:10.000,2021-10-05 13:03:11.000,1,229.804,0.0181337,2.62508,1.#QNAN,49.9001,0.0624168,4.16721,4.16674,0.0612202,0.509452,0.50576,1.#QNAN,1.#QNAN,1.7338e-005,0.00115756,0.00115743,229.725,0.00350482
2021-10-05 13:03:11.000,2021-10-05 13:03:12.000,1,229.807,0.0187345,2.62875,1.#QNAN,49.9015,-0.0523788,4.30533,4.30501,-0.0526551,0.608261,0.605977,1.#QNAN,1.#QNAN,-1.45497e-005,0.00119592,0.00119584,229.732,0.00409001
2021-10-05 13:03:12.000,2021-10-05 13:03:13.000,1,229.808,0.0165,2.62057,1.#QNAN,49.903,-0.00594122,3.79183,3.79183,-0.00656047,0.310211,0.310142,1.#QNAN,1.#QNAN,-1.65034e-006,0.00105329,0.00105328,229.733,0.00287659
2021-10-05 13:03:13.000,2021-10-05 13:03:14.000,1,229.761,0.020109,2.61876,1.#QNAN,49.9026,0.0199828,4.62026,4.62022,0.0187602,0.435464,0.43506,1.#QNAN,1.#QNAN,5.55077e-006,0.00128341,0.00128339,229.681,0.00330171
2021-10-05 13:03:14.000,2021-10-05 13:03:15.000,1,229.698,0.0217317,2.61012,1.#QNAN,49.9012,-0.000343376,4.99173,4.99173,-0.00166709,0.666893,0.66689,1.#QNAN,1.#QNAN,-9.53823e-008,0.00138659,0.00138659,229.626,0.00416615
2021-10-05 13:03:15.000,2021-10-05 13:03:16.000,1,229.709,0.0174667,2.62258,1.#QNAN,49.9019,0.00592403,4.01226,4.01225,0.00505692,0.561293,0.561271,1.#QNAN,1.#QNAN,1.64556e-006,0.00111452,0.00111452,229.633,0.00327536
2021-10-05 13:03:16.000,2021-10-05 13:03:17.000,1,229.718,0.021279,2.62242,1.#QNAN,49.9011,-0.162535,4.88818,4.88548,-0.163145,0.466659,0.437212,1.#QNAN,1.#QNAN,-4.51486e-005,0.00135783,0.00135708,229.648,0.00391352
2021-10-05 13:03:17.000,2021-10-05 13:03:18.000,1,229.715,0.0213479,2.62845,1.#QNAN,49.9001,-0.0554669,4.90393,4.90362,-0.0571303,0.777456,0.775354,1.#QNAN,1.#QNAN,-1.54075e-005,0.0013622,0.00136212,229.644,0.00454608
2021-10-05 13:03:18.000,2021-10-05 13:03:19.000,1,229.748,0.0164154,2.61505,1.#QNAN,49.8995,0.106908,3.7714,3.76988,0.105088,0.628842,0.619999,1.#QNAN,1.#QNAN,2.96966e-005,0.00104761,0.00104719,229.67,0.00358858
2021-10-05 13:03:19.000,2021-10-05 13:03:20.000,1,229.756,0.0247731,2.61603,1.#QNAN,49.8996,0.204529,5.69177,5.68809,0.203078,0.714379,0.684906,1.#QNAN,1.#QNAN,5.68136e-005,0.00158105,0.00158003,229.681,0.00429479
2021-10-05 13:03:20.000,2021-10-05 13:03:21.000,1,229.744,0.0207555,2.59979,1.#QNAN,49.8989,0.107218,4.76845,4.76725,0.105741,0.790138,0.78303,1.#QNAN,1.#QNAN,2.97827e-005,0.00132457,0.00132424,229.669,0.00499065
2021-10-05 13:03:21.000,2021-10-05 13:03:22.000,1,229.735,0.0203859,2.61016,1.#QNAN,49.8982,0.185462,4.68336,4.67969,0.183343,0.532793,0.500254,1.#QNAN,1.#QNAN,5.15173e-005,0.00130093,0.00129991,229.66,0.00336379
2021-10-05 13:03:22.000,2021-10-05 13:03:23.000,1,229.754,0.0254297,2.60722,1.#QNAN,49.899,0.0237633,5.84256,5.84252,0.0224479,0.504447,0.503947,1.#QNAN,1.#QNAN,6.60092e-006,0.00162293,0.00162292,229.679,0.00330124
2021-10-05 13:03:23.000,2021-10-05 13:03:24.000,1,229.743,0.0194758,2.60043,1.#QNAN,49.8996,0.108774,4.47443,4.47311,0.108651,0.655716,0.646652,1.#QNAN,1.#QNAN,3.0215e-005,0.0012429,0.00124253,229.667,0.00444906
2021-10-05 13:03:24.000,2021-10-05 13:03:25.000,1,229.737,0.0191184,2.59964,1.#QNAN,49.9002,-0.0331615,4.3922,4.39208,-0.0353442,0.334996,0.333126,1.#QNAN,1.#QNAN,-9.21152e-006,0.00122006,0.00122002,229.668,0.00266883
2021-10-05 13:03:25.000,2021-10-05 13:03:26.000,1,229.726,0.0173903,2.60592,1.#QNAN,49.9017,0.0970083,3.995,3.99383,0.0948533,0.810862,0.805295,1.#QNAN,1.#QNAN,2.69468e-005,0.00110972,0.0011094,229.652,0.00456306
2021-10-05 13:03:26.000,2021-10-05 13:03:27.000,1,229.704,0.0189866,2.61244,1.#QNAN,49.9011,0.129934,4.36131,4.35938,0.128368,0.462295,0.444115,1.#QNAN,1.#QNAN,3.60927e-005,0.00121148,0.00121094,229.626,0.00268946
2021-10-05 13:03:27.000,2021-10-05 13:03:28.000,1,229.692,0.0205881,2.61799,1.#QNAN,49.9022,0.086366,4.72891,4.72812,0.0850812,0.674213,0.668823,1.#QNAN,1.#QNAN,2.39905e-005,0.00131359,0.00131337,229.619,0.00458018
2021-10-05 13:03:28.000,2021-10-05 13:03:29.000,1,229.664,0.021903,2.61563,1.#QNAN,49.9014,0.12131,5.03033,5.02887,0.119355,0.697139,0.686846,1.#QNAN,1.#QNAN,3.36973e-005,0.00139731,0.00139691,229.587,0.00463449
2021-10-05 13:03:29.000,2021-10-05 13:03:30.000,1,229.629,0.0196836,2.60691,1.#QNAN,49.9022,0.048213,4.51991,4.51966,0.0468372,0.798304,0.796929,1.#QNAN,1.#QNAN,1.33925e-005,0.00125553,0.00125546,229.557,0.00431892
2021-10-05 13:03:30.000,2021-10-05 13:03:31.000,1,229.638,0.0262401,2.61536,1.#QNAN,49.9021,0.0392196,6.02571,6.02559,0.038861,0.449039,0.447354,1.#QNAN,1.#QNAN,1.08943e-005,0.00167381,0.00167377,229.56,0.00366712
2021-10-05 13:03:31.000,2021-10-05 13:03:32.000,1,229.696,0.0216334,2.5985,1.#QNAN,49.9024,-0.0151215,4.96911,4.96908,-0.0156612,0.550185,0.549962,1.#QNAN,1.#QNAN,-4.20041e-006,0.00138031,0.0013803,229.624,0.00395912
2021-10-05 13:03:32.000,2021-10-05 13:03:33.000,1,229.674,0.0164524,2.60241,1.#QNAN,49.9034,0.0635189,3.77869,3.77816,0.0631392,0.468388,0.464113,1.#QNAN,1.#QNAN,1.76441e-005,0.00104964,0.00104949,229.597,0.00275916
2021-10-05 13:03:33.000,2021-10-05 13:03:34.000,1,229.687,0.0262234,2.60343,1.#QNAN,49.9048,0.144563,6.02317,6.02144,0.144162,0.558478,0.539551,1.#QNAN,1.#QNAN,4.01563e-005,0.0016731,0.00167262,229.614,0.00390221
2021-10-05 13:03:34.000,2021-10-05 13:03:35.000,1,229.69,0.0201777,2.61044,1.#QNAN,49.9062,-0.0962091,4.63461,4.63361,-0.0966322,0.707171,0.700538,1.#QNAN,1.#QNAN,-2.67247e-005,0.00128739,0.00128711,229.616,0.00376374
2021-10-05 13:03:35.000,2021-10-05 13:03:36.000,1,229.735,0.0189063,2.60208,1.#QNAN,49.9083,0.119063,4.34343,4.3418,0.11872,0.637759,0.626611,1.#QNAN,1.#QNAN,3.3073e-005,0.00120651,0.00120605,229.66,0.00360155
2021-10-05 13:03:36.000,2021-10-05 13:03:37.000,1,229.769,0.0172297,2.59133,1.#QNAN,49.9106,0.00476297,3.95885,3.95885,0.00348497,0.513047,0.513035,1.#QNAN,1.#QNAN,1.32305e-006,0.00109968,0.00109968,229.696,0.00344097
2021-10-05 13:03:37.000,2021-10-05 13:03:38.000,1,229.852,0.0208889,2.58891,1.#QNAN,49.9141,0.132232,4.80137,4.79955,0.129463,0.638303,0.625036,1.#QNAN,1.#QNAN,3.67312e-005,0.00133371,0.00133321,229.778,0.00386395
2021-10-05 13:03:38.000,2021-10-05 13:03:39.000,1,229.895,0.0180787,2.57812,1.#QNAN,49.919,-0.0576115,4.15621,4.15582,-0.059384,0.609449,0.606549,1.#QNAN,1.#QNAN,-1.60032e-005,0.0011545,0.00115439,229.819,0.00337756
2021-10-05 13:03:39.000,2021-10-05 13:03:40.000,1,229.936,0.0219324,2.57519,1.#QNAN,49.9236,0.0385442,5.04305,5.0429,0.0365541,0.573879,0.572714,1.#QNAN,1.#QNAN,1.07067e-005,0.00140085,0.00140081,229.861,0.00342636
2021-10-05 13:03:40.000,2021-10-05 13:03:41.000,1,229.922,0.0243404,2.57996,1.#QNAN,49.928,0.0985744,5.59641,5.59554,0.0970714,0.648579,0.641273,1.#QNAN,1.#QNAN,2.73818e-005,0.00155456,0.00155432,229.848,0.00370914
2021-10-05 13:03:41.000,2021-10-05 13:03:42.000,1,229.944,0.0224172,2.59128,1.#QNAN,49.9307,0.0366945,5.15468,5.15455,0.0359228,0.660147,0.659169,1.#QNAN,1.#QNAN,1.01929e-005,0.00143186,0.00143182,229.873,0.00463497
2021-10-05 13:03:42.000,2021-10-05 13:03:43.000,1,229.918,0.0190318,2.60384,1.#QNAN,49.933,0.0482626,4.37575,4.37548,0.0468949,0.443333,0.440846,1.#QNAN,1.#QNAN,1.34063e-005,0.00121549,0.00121541,229.846,0.00282597
2021-10-05 13:03:43.000,2021-10-05 13:03:44.000,1,229.916,0.0196184,2.58625,1.#QNAN,49.9375,-0.069781,4.51059,4.51005,-0.070736,0.602514,0.598347,1.#QNAN,1.#QNAN,-1.93836e-005,0.00125294,0.00125279,229.847,0.00403395
2021-10-05 13:03:44.000,2021-10-05 13:03:45.000,1,229.894,0.0212553,2.59552,1.#QNAN,49.9383,-0.00108771,4.88648,4.88648,-0.00232744,0.6155,0.615496,1.#QNAN,1.#QNAN,-3.02143e-007,0.00135736,0.00135736,229.816,0.00370096
2021-10-05 13:03:45.000,2021-10-05 13:03:46.000,1,229.901,0.0179494,2.58974,1.#QNAN,49.938,0.118105,4.12659,4.1249,0.115813,0.451482,0.436375,1.#QNAN,1.#QNAN,3.28069e-005,0.00114627,0.0011458,229.828,0.00303426
2021-10-05 13:03:46.000,2021-10-05 13:03:47.000,1,229.848,0.0177786,2.59035,1.#QNAN,49.9389,0.047807,4.08638,4.0861,0.0457987,0.566165,0.564309,1.#QNAN,1.#QNAN,1.32797e-005,0.00113511,0.00113503,229.774,0.00367976
2021-10-05 13:03:47.000,2021-10-05 13:03:48.000,1,229.843,0.0195505,2.58018,1.#QNAN,49.9379,0.0651653,4.49354,4.49306,0.0629967,0.394249,0.389184,1.#QNAN,1.#QNAN,1.81015e-005,0.0012482,0.00124807,229.771,0.00322681
2021-10-05 13:03:48.000,2021-10-05 13:03:49.000,1,229.894,0.0196751,2.58535,1.#QNAN,49.9369,0.0854944,4.52319,4.52238,0.0834666,0.578118,0.572061,1.#QNAN,1.#QNAN,2.37485e-005,0.00125644,0.00125622,229.821,0.00309628
2021-10-05 13:03:49.000,2021-10-05 13:03:50.000,1,229.888,0.0185554,2.59947,1.#QNAN,49.937,0.0233262,4.26565,4.26558,0.0210708,0.56705,0.566658,1.#QNAN,1.#QNAN,6.4795e-006,0.0011849,0.00118488,229.81,0.00323898
2021-10-05 13:03:50.000,2021-10-05 13:03:51.000,1,229.891,0.0177704,2.59591,1.#QNAN,49.9371,0.0340187,4.08525,4.08511,0.0332513,0.609621,0.608714,1.#QNAN,1.#QNAN,9.44963e-006,0.00113479,0.00113475,229.816,0.00328883
2021-10-05 13:03:51.000,2021-10-05 13:03:52.000,1,229.842,0.0196812,2.6005,1.#QNAN,49.936,-0.0759359,4.52356,4.52292,-0.0786478,0.691161,0.686672,1.#QNAN,1.#QNAN,-2.10933e-005,0.00125654,0.00125637,229.77,0.00424583
2021-10-05 13:03:52.000,2021-10-05 13:03:53.000,1,229.884,0.0197286,2.59717,1.#QNAN,49.9361,0.0996393,4.53529,4.5342,0.0986044,0.410148,0.398118,1.#QNAN,1.#QNAN,2.76776e-005,0.0012598,0.0012595,229.811,0.00318058
2021-10-05 13:03:53.000,2021-10-05 13:03:54.000,1,229.933,0.018556,2.59838,1.#QNAN,49.9358,0.114426,4.26663,4.2651,0.112433,0.525632,0.513467,1.#QNAN,1.#QNAN,3.17849e-005,0.00118518,0.00118475,229.86,0.00349256
2021-10-05 13:03:54.000,2021-10-05 13:03:55.000,1,229.897,0.021262,2.59429,1.#QNAN,49.9343,-0.0186922,4.88807,4.88804,-0.0208189,0.293034,0.292294,1.#QNAN,1.#QNAN,-5.19228e-006,0.0013578,0.00135779,229.822,0.00299658
2021-10-05 13:03:55.000,2021-10-05 13:03:56.000,1,229.888,0.0195879,2.58414,1.#QNAN,49.9341,0.00992176,4.50302,4.50301,0.00789747,0.604986,0.604935,1.#QNAN,1.#QNAN,2.75604e-006,0.00125084,0.00125084,229.813,0.00374714
2021-10-05 13:03:56.000,2021-10-05 13:03:57.000,1,229.865,0.0220022,2.58696,1.#QNAN,49.9348,-0.0591868,5.05754,5.05719,-0.0590461,0.706364,0.703892,1.#QNAN,1.#QNAN,-1.64408e-005,0.00140487,0.00140478,229.789,0.0038768
2021-10-05 13:03:57.000,2021-10-05 13:03:58.000,1,229.865,0.0227416,2.60062,1.#QNAN,49.9352,-0.0270844,5.22751,5.22744,-0.0289425,0.55776,0.557008,1.#QNAN,1.#QNAN,-7.52344e-006,0.00145209,0.00145207,229.788,0.00330733
2021-10-05 13:03:58.000,2021-10-05 13:03:59.000,1,229.899,0.0218473,2.59459,1.#QNAN,49.9379,0.0939778,5.02267,5.02179,0.0928825,0.665141,0.658624,1.#QNAN,1.#QNAN,2.6105e-005,0.00139519,0.00139494,229.826,0.00385743
2021-10-05 13:03:59.000,2021-10-05 13:04:00.000,1,229.98,0.0233167,2.59828,1.#QNAN,49.9425,0.0874799,5.36238,5.36166,0.0868242,0.437283,0.428577,1.#QNAN,1.#QNAN,2.43e-005,0.00148955,0.00148935,229.903,0.00333236
2021-10-05 13:04:00.000,2021-10-05 13:04:01.000,1,229.998,0.0221733,2.60299,1.#QNAN,49.9491,0.18105,5.09982,5.09661,0.180286,0.710734,0.687488,1.#QNAN,1.#QNAN,5.02918e-005,0.00141662,0.00141572,229.922,0.00398211
2021-10-05 13:04:01.000,2021-10-05 13:04:02.000,1,229.954,0.0184489,2.59029,1.#QNAN,49.9556,0.149255,4.24239,4.23977,0.147546,0.60414,0.585845,1.#QNAN,1.#QNAN,4.14597e-005,0.00117844,0.00117771,229.879,0.00346734
2021-10-05 13:04:02.000,2021-10-05 13:04:03.000,1,230.042,0.0211887,2.58725,1.#QNAN,49.9637,0.0747929,4.8743,4.87372,0.0730964,0.59724,0.59275,1.#QNAN,1.#QNAN,2.07758e-005,0.00135397,0.00135381,229.968,0.00404342
2021-10-05 13:04:03.000,2021-10-05 13:04:04.000,1,229.961,0.0230007,2.57818,1.#QNAN,49.9701,-0.0204745,5.28925,5.28921,-0.0223012,0.725131,0.724788,1.#QNAN,1.#QNAN,-5.68735e-006,0.00146924,0.00146923,229.889,0.00432454
2021-10-05 13:04:04.000,2021-10-05 13:04:05.000,1,230.022,0.0228978,2.58432,1.#QNAN,49.975,0.231888,5.26699,5.26188,0.230437,0.643731,0.601073,1.#QNAN,1.#QNAN,6.44133e-005,0.00146305,0.00146163,229.948,0.00398278
2021-10-05 13:04:05.000,2021-10-05 13:04:06.000,1,230.072,0.019032,2.58473,1.#QNAN,49.9795,0.0618798,4.37874,4.3783,0.0596599,0.416996,0.412706,1.#QNAN,1.#QNAN,1.71888e-005,0.00121632,0.0012162,229.998,0.00378675
2021-10-05 13:04:06.000,2021-10-05 13:04:07.000,1,230.026,0.0199275,2.56774,1.#QNAN,49.9848,0.016695,4.58384,4.58381,0.0140664,0.790762,0.790637,1.#QNAN,1.#QNAN,4.63751e-006,0.00127329,0.00127328,229.956,0.00445903
2021-10-05 13:04:07.000,2021-10-05 13:04:08.000,1,230.015,0.017077,2.57361,1.#QNAN,49.9875,0.0542873,3.92796,3.92758,0.0523143,0.539212,0.536668,1.#QNAN,1.#QNAN,1.50798e-005,0.0010911,0.001091,229.942,0.00329548
