Start(South Africa Standard Time),Stop(South Africa Standard Time),Trend_Period,Vrms_L1N_avg,Irms_L1_avg,Vthd_L1N_avg,Ithd_L1_avg,Frequency_avg,PowerP_L1_avg,PowerS_L1_avg,PowerN_L1_avg,PowerPfund_L1_avg,PowerSfund_L1_avg,PowerQfund_L1_avg,PfFwdRev_L1_avg,dPfFwdRev_L1_avg,ActiveEnergy_L1_avg,ApparentEnergy_L1_avg,NonActiveEnergy_L1_avg,Vrms_Fundamental_L1N_avg,Irms_Fundamental_L1_avg
2021-10-03 11:55:41.000,2021-10-03 11:55:42.000,1,228.982,0.821159,2.93357,1.#QNAN,50.058,71.7077,188.031,173.82,70.8829,77.6971,-31.8189,-0.381362,1.#QNAN,0.0199188,0.0522307,0.0482835,228.878,0.339477
2021-10-03 11:55:42.000,2021-10-03 11:55:43.000,1,228.977,0.819009,2.93125,1.#QNAN,50.0591,71.5629,187.534,173.343,70.7572,77.4999,-31.6172,-0.3816,1.#QNAN,0.0198786,0.0520928,0.0481508,228.869,0.338628
2021-10-03 11:55:43.000,2021-10-03 11:55:44.000,1,228.987,0.820123,2.93871,1.#QNAN,50.0596,71.6686,187.797,173.584,70.855,77.5417,-31.5005,-0.381628,1.#QNAN,0.0199079,0.0521659,0.0482178,228.881,0.338792
2021-10-03 11:55:44.000,2021-10-03 11:55:45.000,1,229.008,0.821094,2.92786,1.#QNAN,50.0605,71.8136,188.038,173.784,71.0049,77.6896,-31.5273,-0.381911,1.#QNAN,0.0199482,0.0522326,0.0482734,228.903,0.339409
2021-10-03 11:55:45.000,2021-10-03 11:55:46.000,1,229.062,0.82238,2.93095,1.#QNAN,50.0603,71.705,188.376,174.195,70.8828,77.566,-31.4977,-0.380648,1.#QNAN,0.0199181,0.0523267,0.0483875,228.957,0.33879
2021-10-03 11:55:46.000,2021-10-03 11:55:47.000,1,229.089,0.821766,2.93028,1.#QNAN,50.06,71.6987,188.258,174.07,70.8803,77.5983,-31.5829,-0.380855,1.#QNAN,0.0199163,0.0522938,0.0483526,228.986,0.33889
2021-10-03 11:55:47.000,2021-10-03 11:55:48.000,1,229.077,0.822945,2.9383,1.#QNAN,50.0605,71.7106,188.518,174.346,70.8726,77.5699,-31.5304,-0.380392,1.#QNAN,0.0199196,0.0523661,0.0484295,228.973,0.338779
2021-10-03 11:55:48.000,2021-10-03 11:55:49.000,1,229.093,0.82199,2.92839,1.#QNAN,50.0614,71.7751,188.312,174.097,70.9516,77.6879,-31.643,-0.38115,1.#QNAN,0.0199375,0.0523088,0.0483602,228.987,0.339275
2021-10-03 11:55:49.000,2021-10-03 11:55:50.000,1,229.116,0.823049,2.93358,1.#QNAN,50.0618,71.7188,188.574,174.404,70.8883,77.5892,-31.5426,-0.380322,1.#QNAN,0.0199219,0.0523817,0.0484454,229.012,0.338808
2021-10-03 11:55:50.000,2021-10-03 11:55:51.000,1,229.112,0.823871,2.9293,1.#QNAN,50.0618,71.8073,188.759,174.567,70.9859,77.714,-31.6301,-0.380418,1.#QNAN,0.0199465,0.0524331,0.0484909,229.006,0.339363
2021-10-03 11:55:51.000,2021-10-03 11:55:52.000,1,229.108,0.822955,2.93342,1.#QNAN,50.0619,71.6723,188.546,174.392,70.8528,77.6087,-31.67,-0.380133,1.#QNAN,0.019909,0.0523738,0.0484422,229.007,0.338897
2021-10-03 11:55:52.000,2021-10-03 11:55:53.000,1,229.091,0.822494,2.91866,1.#QNAN,50.0614,71.8141,188.426,174.204,71.006,77.6705,-31.478,-0.381126,1.#QNAN,0.0199484,0.0523405,0.04839,228.987,0.339198
2021-10-03 11:55:53.000,2021-10-03 11:55:54.000,1,229.071,0.82192,2.91334,1.#QNAN,50.0601,71.6633,188.278,174.106,70.8576,77.5886,-31.6101,-0.380625,1.#QNAN,0.0199065,0.0522994,0.0483628,228.97,0.338866
2021-10-03 11:55:54.000,2021-10-03 11:55:55.000,1,229.092,0.822018,2.91554,1.#QNAN,50.0584,71.7028,188.317,174.133,70.8891,77.5769,-31.5105,-0.380755,1.#QNAN,0.0199174,0.0523104,0.0483702,228.989,0.338787
2021-10-03 11:55:55.000,2021-10-03 11:55:56.000,1,229.093,0.821661,2.91569,1.#QNAN,50.0575,71.6814,188.237,174.054,70.8744,77.6124,-31.6308,-0.380805,1.#QNAN,0.0199115,0.0522879,0.0483483,228.987,0.338947
2021-10-03 11:55:56.000,2021-10-03 11:55:57.000,1,229.091,0.820756,2.9176,1.#QNAN,50.0555,71.5741,188.028,173.873,70.7691,77.5084,-31.6115,-0.380656,1.#QNAN,0.0198817,0.0522301,0.048298,228.983,0.338499
2021-10-03 11:55:57.000,2021-10-03 11:55:58.000,1,229.07,0.82183,2.92092,1.#QNAN,50.0532,71.6466,188.257,174.09,70.8374,77.583,-31.6414,-0.380579,1.#QNAN,0.0199018,0.0522935,0.0483583,228.967,0.338845
2021-10-03 11:55:58.000,2021-10-03 11:55:59.000,1,229.088,0.822572,2.92819,1.#QNAN,50.0509,71.7856,188.441,174.232,70.9665,77.6878,-31.6092,-0.380944,1.#QNAN,0.0199404,0.0523448,0.0483979,228.987,0.339279
2021-10-03 11:55:59.000,2021-10-03 11:56:00.000,1,229.097,0.82066,2.9261,1.#QNAN,50.0479,71.6658,188.011,173.816,70.858,77.5804,-31.589,-0.38118,1.#QNAN,0.0199072,0.0522252,0.0482822,228.991,0.338803
2021-10-03 11:56:00.000,2021-10-03 11:56:01.000,1,229.059,0.821262,2.92315,1.#QNAN,50.0442,71.82,188.117,173.868,71.0167,77.7532,-31.6573,-0.381783,1.#QNAN,0.01995,0.0522548,0.0482966,228.948,0.339621
2021-10-03 11:56:01.000,2021-10-03 11:56:02.000,1,229.053,0.820316,2.92133,1.#QNAN,50.0409,71.596,187.896,173.721,70.7947,77.527,-31.5998,-0.381041,1.#QNAN,0.0198878,0.0521933,0.0482557,228.953,0.338624
2021-10-03 11:56:02.000,2021-10-03 11:56:03.000,1,229.041,0.821484,2.9221,1.#QNAN,50.0374,71.7789,188.154,173.924,70.9661,77.736,-31.7285,-0.38149,1.#QNAN,0.0199386,0.052265,0.0483123,228.939,0.339556
2021-10-03 11:56:03.000,2021-10-03 11:56:04.000,1,229.035,0.821819,2.91688,1.#QNAN,50.0337,71.7704,188.225,174.005,70.9633,77.7271,-31.7129,-0.381301,1.#QNAN,0.0199362,0.0522847,0.0483346,228.93,0.339529
2021-10-03 11:56:04.000,2021-10-03 11:56:05.000,1,229.039,0.82192,2.93216,1.#QNAN,50.0295,71.5416,188.252,174.128,70.7224,77.4218,-31.5037,-0.380031,1.#QNAN,0.0198727,0.0522922,0.0483689,228.934,0.338194
2021-10-03 11:56:05.000,2021-10-03 11:56:06.000,1,229.058,0.823757,2.93501,1.#QNAN,50.0256,71.709,188.688,174.531,70.8737,77.6366,-31.6918,-0.38004,1.#QNAN,0.0199192,0.0524133,0.0484807,228.953,0.339105
2021-10-03 11:56:06.000,2021-10-03 11:56:07.000,1,228.995,0.82349,2.93742,1.#QNAN,50.0222,71.6411,188.575,174.436,70.8077,77.5221,-31.5586,-0.379909,1.#QNAN,0.0199003,0.0523818,0.0484545,228.892,0.338691
2021-10-03 11:56:07.000,2021-10-03 11:56:08.000,1,229,0.823146,2.93387,1.#QNAN,50.0189,71.6984,188.5,174.332,70.8743,77.5712,-31.5298,-0.380363,1.#QNAN,0.0199162,0.0523611,0.0484255,228.894,0.338905
2021-10-03 11:56:08.000,2021-10-03 11:56:09.000,1,229.009,0.823308,2.94834,1.#QNAN,50.0176,71.7421,188.545,174.362,70.9108,77.6507,-31.6431,-0.380504,1.#QNAN,0.0199283,0.0523736,0.048434,228.901,0.339239
2021-10-03 11:56:09.000,2021-10-03 11:56:10.000,1,229.032,0.823722,2.9486,1.#QNAN,50.016,71.6145,188.659,174.538,70.7723,77.4401,-31.4364,-0.379598,1.#QNAN,0.0198929,0.0524052,0.0484828,228.929,0.338276
2021-10-03 11:56:10.000,2021-10-03 11:56:11.000,1,229.038,0.822868,2.94463,1.#QNAN,50.0135,71.6291,188.468,174.326,70.7971,77.4717,-31.4584,-0.38006,1.#QNAN,0.019897,0.0523522,0.0484238,228.936,0.338406
2021-10-03 11:56:11.000,2021-10-03 11:56:12.000,1,229.012,0.822673,2.93811,1.#QNAN,50.0115,71.5912,188.402,174.27,70.7695,77.5001,-31.5901,-0.379991,1.#QNAN,0.0198864,0.0523339,0.0484084,228.909,0.338573
2021-10-03 11:56:12.000,2021-10-03 11:56:13.000,1,228.973,0.822866,2.95259,1.#QNAN,50.0095,71.7042,188.414,174.237,70.8816,77.6705,-31.757,-0.380567,1.#QNAN,0.0199178,0.0523372,0.048399,228.865,0.339377
2021-10-03 11:56:13.000,2021-10-03 11:56:14.000,1,228.893,0.820994,2.94407,1.#QNAN,50.0072,71.5691,187.92,173.757,70.7427,77.4829,-31.608,-0.38085,1.#QNAN,0.0198803,0.0521999,0.0482659,228.788,0.338671
2021-10-03 11:56:14.000,2021-10-03 11:56:15.000,1,228.961,0.82278,2.9569,1.#QNAN,50.0045,71.7762,188.385,174.175,70.9467,77.7259,-31.747,-0.381009,1.#QNAN,0.0199378,0.0523291,0.048382,228.855,0.339642
2021-10-03 11:56:15.000,2021-10-03 11:56:16.000,1,228.971,0.821354,2.94825,1.#QNAN,50.0017,71.696,188.066,173.864,70.8702,77.5654,-31.5246,-0.381227,1.#QNAN,0.0199156,0.0522407,0.0482955,228.865,0.338921
2021-10-03 11:56:16.000,2021-10-03 11:56:17.000,1,228.956,0.821822,2.94971,1.#QNAN,49.9992,71.6165,188.161,173.999,70.7886,77.5188,-31.5933,-0.380613,1.#QNAN,0.0198935,0.052267,0.0483331,228.846,0.338745
2021-10-03 11:56:17.000,2021-10-03 11:56:18.000,1,228.99,0.822096,2.93752,1.#QNAN,49.9968,71.563,188.252,174.119,70.741,77.4973,-31.6472,-0.380145,1.#QNAN,0.0198786,0.0522921,0.0483664,228.886,0.338593
2021-10-03 11:56:18.000,2021-10-03 11:56:19.000,1,228.987,0.823384,2.93793,1.#QNAN,49.996,71.75,188.544,174.358,70.9237,77.6643,-31.6476,-0.380547,1.#QNAN,0.0199306,0.0523734,0.0484329,228.887,0.339319
2021-10-03 11:56:19.000,2021-10-03 11:56:20.000,1,228.972,0.821655,2.93044,1.#QNAN,49.9937,71.7291,188.136,173.925,70.9132,77.5654,-31.4279,-0.381262,1.#QNAN,0.0199247,0.05226,0.0483126,228.865,0.338921
2021-10-03 11:56:20.000,2021-10-03 11:56:21.000,1,228.978,0.821507,2.94292,1.#QNAN,49.9913,71.3925,188.107,174.033,70.5637,77.2628,-31.4692,-0.379531,1.#QNAN,0.0198313,0.0522519,0.0483424,228.868,0.337592
2021-10-03 11:56:21.000,2021-10-03 11:56:22.000,1,228.975,0.822706,2.945,1.#QNAN,49.9886,71.6481,188.379,174.222,70.8267,77.541,-31.5625,-0.38034,1.#QNAN,0.0199022,0.0523275,0.048395,228.872,0.338808
2021-10-03 11:56:22.000,2021-10-03 11:56:23.000,1,228.964,0.822242,2.95141,1.#QNAN,49.9864,71.5247,188.264,174.148,70.6899,77.481,-31.7214,-0.379918,1.#QNAN,0.019868,0.0522954,0.0483743,228.858,0.338562
2021-10-03 11:56:23.000,2021-10-03 11:56:24.000,1,228.938,0.822924,2.94446,1.#QNAN,49.9848,71.6702,188.399,174.234,70.8296,77.5239,-31.5138,-0.380417,1.#QNAN,0.0199084,0.052333,0.0483984,228.829,0.338794
2021-10-03 11:56:24.000,2021-10-03 11:56:25.000,1,228.958,0.823437,2.95033,1.#QNAN,49.9826,71.8687,188.533,174.297,71.0294,77.817,-31.7854,-0.3812,1.#QNAN,0.0199635,0.0523702,0.0484159,228.851,0.34004
2021-10-03 11:56:25.000,2021-10-03 11:56:26.000,1,228.904,0.823842,2.93903,1.#QNAN,49.9793,71.7883,188.581,174.383,70.9523,77.7164,-31.7113,-0.380676,1.#QNAN,0.0199412,0.0523836,0.0484396,228.8,0.339678
2021-10-03 11:56:26.000,2021-10-03 11:56:27.000,1,228.872,0.824494,2.93825,1.#QNAN,49.9743,71.7793,188.703,174.518,70.9408,77.7097,-31.7208,-0.380382,1.#QNAN,0.0199387,0.0524176,0.0484773,228.764,0.339698
2021-10-03 11:56:27.000,2021-10-03 11:56:28.000,1,228.834,0.823805,2.93966,1.#QNAN,49.968,71.6633,188.515,174.362,70.8228,77.5259,-31.534,-0.380147,1.#QNAN,0.0199065,0.0523651,0.0484339,228.729,0.338949
2021-10-03 11:56:28.000,2021-10-03 11:56:29.000,1,228.722,0.826088,2.94205,1.#QNAN,49.9625,71.8097,188.945,174.767,70.9739,77.7029,-31.63,-0.380056,1.#QNAN,0.0199471,0.0524847,0.0485464,228.616,0.339889
2021-10-03 11:56:29.000,2021-10-03 11:56:30.000,1,228.698,0.825861,2.94492,1.#QNAN,49.9588,71.6822,188.873,174.742,70.8378,77.5333,-31.5186,-0.379526,1.#QNAN,0.0199117,0.0524647,0.0485393,228.598,0.339176
2021-10-03 11:56:30.000,2021-10-03 11:56:31.000,1,228.66,0.825741,2.94936,1.#QNAN,49.955,71.8631,188.814,174.603,71.0259,77.7937,-31.736,-0.380603,1.#QNAN,0.019962,0.0524483,0.0485009,228.554,0.34038
2021-10-03 11:56:31.000,2021-10-03 11:56:32.000,1,228.608,0.825331,2.9504,1.#QNAN,49.9509,71.6022,188.677,174.563,70.7635,77.5202,-31.6529,-0.379496,1.#QNAN,0.0198895,0.0524103,0.0484897,228.505,0.339256
2021-10-03 11:56:32.000,2021-10-03 11:56:33.000,1,228.615,0.825482,2.93908,1.#QNAN,49.948,71.8201,188.717,174.517,70.9798,77.7703,-31.7818,-0.38057,1.#QNAN,0.01995,0.0524215,0.0484769,228.511,0.340342
2021-10-03 11:56:33.000,2021-10-03 11:56:34.000,1,228.629,0.82304,2.92982,1.#QNAN,49.9455,71.6785,188.171,173.984,70.8619,77.5746,-31.5661,-0.380922,1.#QNAN,0.0199107,0.0522697,0.0483289,228.522,0.33947
2021-10-03 11:56:34.000,2021-10-03 11:56:35.000,1,228.624,0.821398,2.93518,1.#QNAN,49.9438,71.671,187.791,173.577,70.8665,77.6456,-31.7296,-0.381652,1.#QNAN,0.0199086,0.0521643,0.0482157,228.516,0.339787
2021-10-03 11:56:35.000,2021-10-03 11:56:36.000,1,228.626,0.821865,2.9414,1.#QNAN,49.9418,71.7112,187.9,173.677,70.905,77.6681,-31.6989,-0.381646,1.#QNAN,0.0199198,0.0521943,0.0482437,228.518,0.339889
2021-10-03 11:56:36.000,2021-10-03 11:56:37.000,1,228.669,0.821165,2.93454,1.#QNAN,49.9408,71.6097,187.775,173.584,70.799,77.5276,-31.5916,-0.381359,1.#QNAN,0.0198916,0.0521598,0.0482179,228.564,0.339203
2021-10-03 11:56:37.000,2021-10-03 11:56:38.000,1,228.698,0.821243,2.94058,1.#QNAN,49.9381,71.6152,187.817,173.627,70.8018,77.5011,-31.5202,-0.381304,1.#QNAN,0.0198931,0.0521713,0.0482298,228.59,0.339048
2021-10-03 11:56:38.000,2021-10-03 11:56:39.000,1,228.69,0.823024,2.94701,1.#QNAN,49.9355,71.5457,188.218,174.089,70.7172,77.5392,-31.8024,-0.380122,1.#QNAN,0.0198738,0.0522827,0.0483581,228.583,0.339224
2021-10-03 11:56:39.000,2021-10-03 11:56:40.000,1,228.649,0.824173,2.9493,1.#QNAN,49.9348,71.884,188.446,174.197,71.0523,77.732,-31.5253,-0.381457,1.#QNAN,0.0199678,0.0523461,0.0483881,228.543,0.340128
2021-10-03 11:56:40.000,2021-10-03 11:56:41.000,1,228.666,0.824684,2.94767,1.#QNAN,49.9334,71.742,188.577,174.397,70.9009,77.655,-31.6759,-0.380439,1.#QNAN,0.0199283,0.0523825,0.0484436,228.559,0.339766
2021-10-03 11:56:41.000,2021-10-03 11:56:42.000,1,228.704,0.825644,2.95937,1.#QNAN,49.9338,71.7066,188.828,174.684,70.8615,77.667,-31.7932,-0.379745,1.#QNAN,0.0199185,0.0524524,0.0485232,228.596,0.339765
2021-10-03 11:56:42.000,2021-10-03 11:56:43.000,1,228.733,0.824017,2.96151,1.#QNAN,49.9382,71.7599,188.48,174.285,70.9191,77.5901,-31.4754,-0.38073,1.#QNAN,0.0199333,0.0523555,0.0484124,228.624,0.33939
2021-10-03 11:56:43.000,2021-10-03 11:56:44.000,1,228.749,0.823491,2.95858,1.#QNAN,49.942,71.6907,188.373,174.197,70.8619,77.6488,-31.7477,-0.380579,1.#QNAN,0.0199141,0.0523257,0.0483881,228.645,0.339616
2021-10-03 11:56:44.000,2021-10-03 11:56:45.000,1,228.781,0.825455,2.95086,1.#QNAN,49.9476,71.624,188.848,174.739,70.7881,77.5489,-31.6682,-0.379268,1.#QNAN,0.0198956,0.0524578,0.0485385,228.673,0.339134
2021-10-03 11:56:45.000,2021-10-03 11:56:46.000,1,228.763,0.825904,2.96067,1.#QNAN,49.9535,71.8514,188.936,174.741,71.0159,77.7671,-31.6933,-0.380294,1.#QNAN,0.0199587,0.0524823,0.0485391,228.658,0.340109
2021-10-03 11:56:46.000,2021-10-03 11:56:47.000,1,228.781,0.824878,2.95752,1.#QNAN,49.9594,71.6032,188.716,174.605,70.7683,77.5472,-31.7084,-0.379422,1.#QNAN,0.0198898,0.0524212,0.0485014,228.673,0.339133
2021-10-03 11:56:47.000,2021-10-03 11:56:48.000,1,228.781,0.826259,2.95696,1.#QNAN,49.9662,71.9496,189.033,174.805,71.1177,77.8918,-31.7711,-0.380619,1.#QNAN,0.019986,0.0525091,0.0485568,228.672,0.340633
2021-10-03 11:56:48.000,2021-10-03 11:56:49.000,1,228.787,0.823485,2.94691,1.#QNAN,49.971,71.8216,188.403,174.176,71.0116,77.7113,-31.5657,-0.381213,1.#QNAN,0.0199504,0.0523341,0.0483822,228.685,0.339829
2021-10-03 11:56:49.000,2021-10-03 11:56:50.000,1,228.816,0.822954,2.95278,1.#QNAN,49.9761,71.7246,188.305,174.11,70.9091,77.6342,-31.6063,-0.380895,1.#QNAN,0.0199235,0.052307,0.048364,228.711,0.339456
2021-10-03 11:56:50.000,2021-10-03 11:56:51.000,1,228.838,0.823084,2.94588,1.#QNAN,49.9815,71.5843,188.353,174.22,70.7673,77.4817,-31.5501,-0.380054,1.#QNAN,0.0198845,0.0523203,0.0483944,228.739,0.338743
2021-10-03 11:56:51.000,2021-10-03 11:56:52.000,1,228.851,0.823423,2.94015,1.#QNAN,49.9867,71.7175,188.441,174.26,70.9011,77.6195,-31.5882,-0.380583,1.#QNAN,0.0199215,0.0523448,0.0484056,228.744,0.339334
2021-10-03 11:56:52.000,2021-10-03 11:56:53.000,1,228.831,0.822753,2.93078,1.#QNAN,49.9905,71.6259,188.271,174.114,70.8186,77.5693,-31.65,-0.38044,1.#QNAN,0.0198961,0.0522976,0.0483651,228.729,0.339138
2021-10-03 11:56:53.000,2021-10-03 11:56:54.000,1,228.841,0.823105,2.94594,1.#QNAN,49.992,71.7458,188.361,174.161,70.9307,77.6316,-31.5515,-0.380896,1.#QNAN,0.0199294,0.0523224,0.0483782,228.74,0.339394
2021-10-03 11:56:54.000,2021-10-03 11:56:55.000,1,228.888,0.822677,2.94609,1.#QNAN,49.9945,71.7533,188.301,174.094,70.937,77.5985,-31.4558,-0.381057,1.#QNAN,0.0199315,0.0523057,0.0483593,228.786,0.339183
2021-10-03 11:56:55.000,2021-10-03 11:56:56.000,1,228.883,0.822399,2.94026,1.#QNAN,49.997,71.5798,188.233,174.092,70.756,77.4815,-31.5749,-0.380272,1.#QNAN,0.0198833,0.052287,0.0483589,228.78,0.338682
2021-10-03 11:56:56.000,2021-10-03 11:56:57.000,1,228.901,0.823966,2.93788,1.#QNAN,49.9984,71.6023,188.607,174.487,70.7723,77.5269,-31.6495,-0.379638,1.#QNAN,0.0198895,0.0523908,0.0484685,228.796,0.338856
2021-10-03 11:56:57.000,2021-10-03 11:56:58.000,1,228.852,0.824591,2.93465,1.#QNAN,49.9991,71.8524,188.709,174.494,71.0291,77.7995,-31.7433,-0.380758,1.#QNAN,0.019959,0.0524191,0.0484706,228.745,0.340121
2021-10-03 11:56:58.000,2021-10-03 11:56:59.000,1,228.757,0.824193,2.91843,1.#QNAN,49.9982,71.7556,188.54,174.351,70.9354,77.7213,-31.7612,-0.380586,1.#QNAN,0.0199321,0.0523721,0.0484309,228.655,0.339913
2021-10-03 11:56:59.000,2021-10-03 11:57:00.000,1,228.718,0.823073,2.91566,1.#QNAN,49.9982,71.7522,188.252,174.042,70.9466,77.6915,-31.6629,-0.38115,1.#QNAN,0.0199312,0.0522922,0.0483449,228.608,0.339853
2021-10-03 11:57:00.000,2021-10-03 11:57:01.000,1,228.716,0.825142,2.91928,1.#QNAN,49.9971,71.7767,188.723,174.541,70.9641,77.6902,-31.6207,-0.380329,1.#QNAN,0.019938,0.052423,0.0484835,228.612,0.33984
2021-10-03 11:57:01.000,2021-10-03 11:57:02.000,1,228.737,0.825754,2.92453,1.#QNAN,49.9971,71.632,188.881,174.77,70.8028,77.5938,-31.7454,-0.379245,1.#QNAN,0.0198978,0.0524668,0.0485474,228.634,0.339388
2021-10-03 11:57:02.000,2021-10-03 11:57:03.000,1,228.757,0.824793,2.9332,1.#QNAN,49.9975,71.6949,188.677,174.525,70.8743,77.6372,-31.6918,-0.379986,1.#QNAN,0.0199152,0.0524104,0.0484792,228.653,0.339548
2021-10-03 11:57:03.000,2021-10-03 11:57:04.000,1,228.73,0.824414,2.93406,1.#QNAN,49.9982,71.6871,188.568,174.41,70.8665,77.6496,-31.7395,-0.380166,1.#QNAN,0.0199131,0.05238,0.0484472,228.626,0.339643
2021-10-03 11:57:04.000,2021-10-03 11:57:05.000,1,228.731,0.826074,2.9383,1.#QNAN,49.9977,71.5879,188.949,174.863,70.7566,77.5309,-31.6947,-0.378874,1.#QNAN,0.0198855,0.0524859,0.048573,228.625,0.339126
2021-10-03 11:57:05.000,2021-10-03 11:57:06.000,1,228.732,0.824307,2.93531,1.#QNAN,49.9984,71.541,188.545,174.445,70.7161,77.4832,-31.6683,-0.379437,1.#QNAN,0.0198725,0.0523737,0.048457,228.627,0.338914
2021-10-03 11:57:06.000,2021-10-03 11:57:07.000,1,228.774,0.825228,2.93613,1.#QNAN,49.9995,71.7978,188.791,174.605,70.9736,77.7384,-31.7177,-0.380304,1.#QNAN,0.0199438,0.0524418,0.0485015,228.674,0.339959
2021-10-03 11:57:07.000,2021-10-03 11:57:08.000,1,228.809,0.823627,2.9347,1.#QNAN,49.9998,71.6519,188.454,174.301,70.8302,77.5616,-31.6052,-0.38021,1.#QNAN,0.0199033,0.0523482,0.0484169,228.706,0.339136
2021-10-03 11:57:08.000,2021-10-03 11:57:09.000,1,228.791,0.824347,2.93795,1.#QNAN,49.9994,71.8438,188.603,174.384,71.0172,77.7963,-31.7619,-0.380926,1.#QNAN,0.0199566,0.0523898,0.0484399,228.682,0.340199
2021-10-03 11:57:09.000,2021-10-03 11:57:10.000,1,228.783,0.824221,2.93141,1.#QNAN,50,71.6488,188.568,174.426,70.826,77.5901,-31.6844,-0.379963,1.#QNAN,0.0199025,0.05238,0.0484516,228.677,0.339308
2021-10-03 11:57:10.000,2021-10-03 11:57:11.000,1,228.806,0.826968,2.93823,1.#QNAN,49.9996,71.7745,189.216,175.074,70.9385,77.7372,-31.7933,-0.379327,1.#QNAN,0.0199374,0.0525599,0.0486317,228.7,0.339915
2021-10-03 11:57:11.000,2021-10-03 11:57:12.000,1,228.866,0.825754,2.94105,1.#QNAN,50.0035,71.6954,188.987,174.86,70.8548,77.6614,-31.7946,-0.379366,1.#QNAN,0.0199154,0.0524965,0.0485722,228.762,0.339491
2021-10-03 11:57:12.000,2021-10-03 11:57:13.000,1,228.858,0.825471,2.94313,1.#QNAN,50.0079,71.6092,188.916,174.818,70.7703,77.5499,-31.7105,-0.379054,1.#QNAN,0.0198914,0.0524765,0.0485605,228.753,0.339021
2021-10-03 11:57:13.000,2021-10-03 11:57:14.000,1,228.822,0.826232,2.93197,1.#QNAN,50.0119,71.7364,189.06,174.922,70.8974,77.6285,-31.6187,-0.379437,1.#QNAN,0.0199268,0.0525167,0.0485894,228.717,0.339416
2021-10-03 11:57:14.000,2021-10-03 11:57:15.000,1,228.831,0.825632,2.92832,1.#QNAN,50.0146,71.6482,188.93,174.818,70.8205,77.5313,-31.5523,-0.379231,1.#QNAN,0.0199023,0.0524807,0.0485605,228.723,0.338983
2021-10-03 11:57:15.000,2021-10-03 11:57:16.000,1,228.892,0.825718,2.91703,1.#QNAN,50.0183,71.8334,189,174.817,71.0104,77.7905,-31.7628,-0.380071,1.#QNAN,0.0199537,0.0525,0.0485602,228.789,0.340022
2021-10-03 11:57:16.000,2021-10-03 11:57:17.000,1,228.903,0.827269,2.91997,1.#QNAN,50.0219,71.7682,189.364,175.237,70.9436,77.7321,-31.7691,-0.378996,1.#QNAN,0.0199356,0.0526011,0.048677,228.799,0.33975
2021-10-03 11:57:17.000,2021-10-03 11:57:18.000,1,228.861,0.82058,2.91658,1.#QNAN,50.026,71.7567,187.798,173.549,70.9799,77.6262,-31.4273,-0.382094,1.#QNAN,0.0199324,0.0521662,0.048208,228.758,0.339345
2021-10-03 11:57:18.000,2021-10-03 11:57:19.000,1,228.891,0.82462,2.90708,1.#QNAN,50.0292,71.654,188.748,174.618,70.851,77.6334,-31.7345,-0.379629,1.#QNAN,0.0199039,0.0524299,0.0485049,228.787,0.339337
2021-10-03 11:57:19.000,2021-10-03 11:57:20.000,1,228.922,0.829488,2.90372,1.#QNAN,50.0314,71.7045,189.888,175.83,70.8747,77.6884,-31.8161,-0.377614,1.#QNAN,0.0199179,0.0527468,0.0488416,228.814,0.339537
2021-10-03 11:57:20.000,2021-10-03 11:57:21.000,1,228.924,0.829918,2.91403,1.#QNAN,50.0331,71.7251,189.988,175.929,70.8848,77.6756,-31.7625,-0.377524,1.#QNAN,0.0199236,0.0527745,0.0488692,228.825,0.339464
2021-10-03 11:57:21.000,2021-10-03 11:57:22.000,1,228.927,0.828938,2.90443,1.#QNAN,50.0337,71.7516,189.767,175.679,70.9263,77.6875,-31.6987,-0.378104,1.#QNAN,0.019931,0.0527129,0.0487997,228.821,0.339523
2021-10-03 11:57:22.000,2021-10-03 11:57:23.000,1,228.945,0.830228,2.90761,1.#QNAN,50.0336,71.9153,190.077,175.947,71.0873,77.8943,-31.8453,-0.378349,1.#QNAN,0.0199765,0.0527991,0.0488742,228.844,0.340389
2021-10-03 11:57:23.000,2021-10-03 11:57:24.000,1,228.934,0.829394,2.90448,1.#QNAN,50.033,71.6984,189.876,175.819,70.8732,77.62,-31.652,-0.377606,1.#QNAN,0.0199162,0.0527434,0.0488387,228.828,0.339214
2021-10-03 11:57:24.000,2021-10-03 11:57:25.000,1,228.917,0.82711,2.91028,1.#QNAN,50.0326,71.8347,189.34,175.184,71.0253,77.7672,-31.6723,-0.379395,1.#QNAN,0.0199541,0.0525944,0.0486622,228.81,0.339882
2021-10-03 11:57:25.000,2021-10-03 11:57:26.000,1,228.958,0.82553,2.90614,1.#QNAN,50.0327,71.6768,189.011,174.893,70.8643,77.6128,-31.6542,-0.37922,1.#QNAN,0.0199102,0.0525031,0.0485815,228.854,0.339142
2021-10-03 11:57:26.000,2021-10-03 11:57:27.000,1,228.971,0.825388,2.92291,1.#QNAN,50.0334,71.6647,188.99,174.875,70.8415,77.577,-31.6176,-0.379198,1.#QNAN,0.0199069,0.0524972,0.0485765,228.867,0.338967
2021-10-03 11:57:27.000,2021-10-03 11:57:28.000,1,228.947,0.827672,2.93021,1.#QNAN,50.0347,71.8011,189.493,175.364,70.9667,77.7612,-31.7888,-0.378911,1.#QNAN,0.0199447,0.0526371,0.0487121,228.847,0.339805
